Date,Temperature (°F),Dew Point (°F),Humidity (%),Wind Speed (mph),Pressure (inHg),Precipitation (in)
2020-10-29,52.2,49.4,90.6,20.5,29.6,0.03
2020-10-30,52.0,49.7,91.8,11.4,29.8,0.94
2020-10-31,52.9,47.6,82.8,22.1,29.6,0.20
2020-11-01,52.4,48.7,87.6,22.0,29.2,0.31
2020-11-02,49.7,46.0,87.5,20.5,29.3,1.02
2020-11-03,46.0,40.0,79.8,13.1,29.9,0.25
2020-11-04,48.5,44.0,84.3,10.3,30.4,0.32
2020-11-05,50.0,45.9,86.2,5.9,30.6,0.01
2020-11-06,48.4,45.0,88.5,8.4,30.3,0.00
2020-11-07,48.0,41.8,79.8,8.4,30.1,0.00
2020-11-08,51.3,45.5,81.0,8.3,30.0,0.00
2020-11-09,54.3,52.1,92.0,8.7,30.0,0.00
2020-11-10,53.3,51.2,92.2,9.8,30.1,0.04
2020-11-11,51.7,48.4,89.0,17.7,29.8,0.00
2020-11-12,51.1,46.4,84.2,15.5,29.7,0.13
2020-11-13,50.5,44.8,81.0,17.3,29.6,0.16
2020-11-14,51.2,48.6,90.4,16.8,29.4,0.02
2020-11-15,50.0,46.4,87.8,20.4,29.1,0.10
2020-11-16,51.0,47.3,86.8,18.9,29.6,0.45
2020-11-17,54.4,53.1,94.7,18.7,29.8,0.16
2020-11-18,52.0,47.5,85.4,20.1,29.7,0.00
2020-11-19,45.7,38.0,75.0,12.6,30.2,0.53
2020-11-20,48.9,46.4,91.8,13.2,30.3,0.06
2020-11-21,51.6,47.5,86.5,18.0,30.1,0.64
2020-11-22,47.7,38.9,71.6,16.0,30.2,0.02
2020-11-23,48.3,43.7,84.0,15.0,30.1,0.00
2020-11-24,51.8,48.6,89.0,17.9,29.8,0.03
2020-11-25,47.0,42.8,85.8,8.3,29.8,0.12
2020-11-26,46.1,43.2,89.0,4.0,30.1,0.00
2020-11-27,43.0,40.2,90.0,6.8,30.1,0.01
2020-11-28,43.4,38.4,83.0,9.9,30.0,0.01
2020-11-29,47.2,46.5,97.5,4.7,30.2,0.01
2020-11-30,48.0,44.7,89.0,15.1,30.1,0.02
2020-12-01,41.6,37.2,84.3,4.8,30.3,0.08
2020-12-02,45.1,40.5,84.6,11.2,29.9,0.00
2020-12-03,39.3,37.2,92.3,8.5,29.1,0.33
2020-12-04,39.2,35.8,87.8,13.7,28.8,0.57
2020-12-05,40.6,35.3,81.6,8.8,29.3,0.10
2020-12-06,37.2,35.8,94.0,2.8,29.6,0.05
2020-12-07,39.7,35.8,86.3,4.9,29.4,0.01
2020-12-08,44.7,41.9,89.2,17.1,29.4,0.09
2020-12-09,44.6,39.7,83.3,13.0,29.6,0.13
2020-12-10,44.0,41.3,90.1,15.2,29.3,0.02
2020-12-11,46.2,45.7,98.5,9.0,29.0,0.25
2020-12-12,46.0,44.1,92.8,10.6,29.4,0.36
2020-12-13,44.3,42.8,94.7,16.3,29.3,0.09
2020-12-14,48.0,45.8,91.5,15.2,29.2,0.65
2020-12-15,45.5,42.7,89.8,13.8,29.4,0.13
2020-12-16,46.7,43.8,89.5,18.1,29.5,0.12
2020-12-17,47.4,45.3,92.7,12.8,29.6,0.32
2020-12-18,51.3,50.3,96.3,16.8,29.5,0.36
2020-12-19,48.5,45.4,89.0,15.5,29.4,0.28
2020-12-20,46.8,42.4,84.5,14.0,29.6,0.29
2020-12-21,44.5,42.8,93.7,8.6,29.6,0.01
2020-12-22,42.7,40.2,90.5,6.9,29.8,0.10
2020-12-23,41.5,37.8,87.1,12.0,29.8,0.02
2020-12-24,37.0,30.0,75.9,9.5,30.3,0.22
2020-12-25,36.7,32.6,84.7,8.3,30.4,0.00
2020-12-26,46.7,42.9,86.8,22.2,29.7,0.04
2020-12-27,41.4,36.6,83.1,19.7,28.6,0.57
2020-12-28,36.7,32.5,85.5,7.8,28.7,0.07
2020-12-29,35.2,32.6,90.0,6.5,29.2,0.00
2020-12-30,34.2,31.5,89.9,4.5,29.5,0.00
2020-12-31,34.0,32.5,94.4,5.3,29.6,0.00
2021-01-01,36.4,33.4,89.0,5.3,29.9,0.07
2021-01-02,32.9,29.7,88.0,5.3,30.0,0.00
2021-01-03,37.7,32.6,82.1,7.3,30.1,0.01
2021-01-04,37.3,31.9,81.0,8.5,30.3,0.00
2021-01-05,35.8,30.8,82.0,6.7,30.3,0.00
2021-01-06,33.9,30.2,86.5,4.6,30.2,0.00
2021-01-07,31.0,30.5,97.7,6.0,30.0,0.00
2021-01-08,35.4,31.6,86.6,5.9,30.1,0.04
2021-01-09,36.6,32.3,84.6,7.3,30.2,0.01
2021-01-10,43.4,41.3,91.7,11.7,30.1,0.00
2021-01-11,45.5,43.5,92.3,19.7,29.8,0.00
2021-01-12,37.8,35.0,90.0,6.0,29.9,0.38
2021-01-13,35.9,35.1,96.7,6.2,30.0,0.02
2021-01-14,36.5,35.9,97.5,8.5,30.0,1.11
2021-01-15,32.8,31.8,95.5,9.9,30.3,0.51
2021-01-16,42.3,39.4,90.3,18.9,29.9,0.32
2021-01-17,43.8,39.8,86.5,14.2,30.1,0.06
2021-01-18,44.0,41.0,89.5,14.8,29.9,0.01
2021-01-19,46.3,46.3,99.7,12.1,29.4,0.36
2021-01-20,42.2,41.7,97.8,12.8,28.9,1.01
2021-01-21,41.1,36.4,83.3,21.7,28.8,0.45
2021-01-22,40.4,34.9,80.3,14.8,29.1,0.23
2021-01-23,33.6,32.0,93.5,4.4,29.3,0.02
2021-01-24,31.5,29.0,90.7,6.2,29.4,0.06
2021-01-25,38.8,34.5,84.8,11.8,29.7,0.09
2021-01-26,38.0,36.9,95.5,9.5,29.8,0.01
2021-01-27,42.8,42.5,98.6,5.4,29.7,0.40
2021-01-28,41.9,41.3,98.0,10.6,29.4,0.60
2021-01-29,43.8,41.8,92.8,10.7,29.3,0.43
2021-01-30,37.8,30.4,75.1,18.3,29.5,0.00
2021-02-01,37.4,30.1,75.0,9.5,29.4,0.00
2021-02-02,36.7,34.9,93.7,20.3,29.2,0.17
2021-02-03,40.1,39.3,97.5,8.2,29.3,1.09
2021-02-04,41.6,39.9,93.3,13.4,29.6,0.66
2021-02-05,44.0,41.1,90.4,10.2,29.6,0.15
2021-02-06,42.2,37.5,84.2,12.2,29.8,0.10
2021-02-07,36.1,28.0,72.8,15.2,29.9,0.01
2021-02-08,33.8,24.8,70.3,11.6,29.8,0.00
2021-02-09,31.7,24.4,74.2,9.4,29.8,0.00
2021-02-10,31.4,23.6,73.4,7.7,30.1,0.00
2021-02-11,31.4,22.0,68.3,12.9,30.3,0.00
2021-02-12,32.4,22.3,66.3,19.6,30.4,0.00
2021-02-13,30.9,18.3,60.3,24.8,30.3,0.00
2021-02-14,38.0,30.7,76.3,24.4,29.9,0.00
2021-02-15,43.5,41.8,94.1,11.2,29.8,0.06
2021-02-16,45.2,43.4,93.0,13.1,29.6,0.12
2021-02-17,44.8,41.4,88.3,13.4,29.5,0.12
2021-02-18,44.5,41.4,88.6,16.8,29.3,0.07
2021-02-19,44.9,42.3,90.7,20.3,29.4,0.14
2021-02-20,49.0,47.0,93.0,19.0,29.3,0.75
2021-02-21,46.9,42.9,86.0,11.0,29.6,0.09
2021-02-22,44.6,42.8,93.8,5.8,29.9,0.15
2021-02-23,46.7,43.3,88.0,20.4,29.8,0.00
2021-02-24,46.5,46.1,98.3,10.7,29.9,1.18
2021-02-25,44.2,41.3,90.3,9.0,30.2,0.49
2021-02-26,43.0,40.9,92.4,5.8,30.5,0.01
2021-02-27,43.6,41.8,94.1,4.1,30.7,0.00
2021-02-28,40.3,37.2,90.2,4.2,30.6,0.01
2021-03-01,42.6,37.3,82.0,7.5,30.4,0.00
2021-03-02,38.8,34.8,86.9,5.9,30.4,0.01
2021-03-03,34.7,33.8,96.3,5.0,30.3,0.00
2021-03-04,40.3,34.3,79.1,7.4,30.3,0.00
2021-03-05,38.7,29.4,69.9,4.8,30.5,0.02
2021-03-06,38.6,29.3,70.3,4.5,30.5,0.00
2021-03-07,41.4,35.3,79.1,5.8,30.3,0.00
2021-03-08,43.0,42.0,95.8,7.5,30.1,0.04
2021-03-09,44.3,42.4,94.0,9.0,29.9,0.19
2021-03-10,45.4,44.6,97.2,17.7,29.3,0.77
2021-03-11,45.4,40.1,81.8,24.8,29.1,0.85
2021-03-12,43.8,38.4,81.6,19.8,29.3,0.02
2021-03-13,42.9,38.7,85.4,21.1,29.1,0.19
2021-03-14,44.3,41.1,89.0,17.5,29.8,0.13
2021-03-15,45.7,43.2,91.1,10.1,30.1,0.19
2021-03-16,46.8,44.8,92.5,13.5,30.3,0.16
2021-03-17,44.1,41.3,89.5,10.5,30.5,0.06
2021-03-18,44.5,43.4,95.3,8.7,30.4,0.01
2021-03-19,47.4,43.8,86.8,3.5,30.4,0.00
2021-03-20,46.0,43.6,91.4,11.1,30.4,0.00
2021-03-21,44.8,42.4,91.2,8.8,30.4,0.00
2021-03-22,45.8,41.0,83.5,6.8,30.2,0.01
2021-03-23,46.6,41.6,83.4,12.2,30.1,0.00
2021-03-24,47.2,42.3,83.4,13.0,30.0,0.00
2021-03-25,47.4,43.5,86.6,12.6,29.8,0.02
2021-03-26,45.3,40.1,82.1,17.7,29.6,0.06
2021-03-27,44.6,37.1,75.0,21.3,29.9,0.12
2021-03-28,48.5,47.6,96.1,23.8,29.8,0.23
2021-03-29,50.3,48.7,93.5,21.3,30.0,0.39
2021-03-30,50.6,45.3,83.1,7.3,30.2,0.00
2021-03-31,51.3,46.3,83.5,5.3,30.1,0.00
2021-04-01,46.8,39.0,74.8,13.4,30.3,0.00
2021-04-02,42.5,34.6,74.1,6.6,30.5,0.00
2021-04-03,43.9,36.9,77.0,7.0,30.5,0.00
2021-04-04,44.2,41.4,89.8,9.9,30.2,0.00
2021-04-05,40.8,26.2,57.1,20.9,30.1,0.03
2021-04-06,38.0,24.9,60.2,15.7,30.1,0.00
2021-04-07,38.6,27.4,64.7,10.8,30.1,0.00
2021-04-08,45.9,41.8,85.7,18.1,29.9,0.01
2021-04-09,43.4,33.3,68.5,13.5,29.8,0.06
2021-04-10,38.4,27.7,67.3,6.3,29.9,0.00
2021-04-11,37.3,29.0,73.3,6.4,30.1,0.00
2021-04-12,38.7,29.6,72.6,5.3,30.3,0.00
2021-04-13,41.3,35.6,80.4,5.8,30.4,0.00
2021-04-14,44.8,39.6,82.5,6.0,30.5,0.00
2021-04-15,43.6,32.9,66.5,6.2,30.5,0.00
2021-04-16,44.4,35.7,72.5,6.5,30.4,0.00
2021-04-17,45.5,36.8,72.3,5.3,30.3,0.00
2021-04-18,46.9,39.6,76.8,4.0,30.2,0.00
2021-04-19,49.8,37.8,65.1,6.1,30.1,0.00
2021-04-20,48.5,40.6,74.6,8.2,30.0,0.00
2021-04-21,49.5,38.3,66.3,10.6,30.1,0.00
2021-04-22,46.0,33.1,62.9,6.3,30.3,0.00
2021-04-23,52.3,33.9,51.5,6.5,30.3,0.00
2021-04-24,54.4,36.6,52.2,9.7,30.3,0.00
2021-04-25,48.2,38.4,69.8,9.6,30.4,0.00
2021-04-26,46.3,38.8,75.1,6.4,30.1,0.00
2021-04-27,47.8,43.5,84.3,9.8,29.8,0.00
2021-04-28,45.3,36.3,71.3,9.6,29.8,0.17
2021-05-01,43.4,35.5,74.3,6.3,30.0,0.11
2021-05-02,45.0,39.0,79.8,5.3,30.0,0.00
2021-05-03,45.0,42.7,91.4,12.9,29.6,0.05
2021-05-04,44.3,39.4,83.0,19.7,29.4,1.63
2021-05-05,44.0,34.0,69.4,10.1,29.7,0.06
2021-05-06,42.0,36.2,81.0,10.5,29.7,0.00
2021-05-07,46.0,38.1,75.3,8.9,29.9,0.10
2021-05-08,46.2,42.9,88.5,13.2,29.5,0.03
2021-05-09,53.0,47.9,83.7,9.6,29.2,0.61
2021-05-10,53.0,46.9,79.6,13.2,29.3,0.00
2021-05-11,50.9,44.0,78.1,10.9,29.6,0.00
2021-05-12,49.3,44.9,85.0,6.3,29.7,0.20
2021-05-13,49.9,44.8,83.8,6.0,29.8,0.08
2021-05-14,50.9,44.0,78.1,7.8,29.8,0.00
2021-05-15,50.4,46.5,86.7,10.1,29.5,0.07
2021-05-16,52.4,48.0,85.6,8.3,29.4,0.39
2021-05-17,50.6,46.4,86.4,9.0,29.6,0.06
2021-05-18,51.9,45.6,79.6,7.1,29.8,0.00
2021-05-19,50.8,45.3,82.6,7.4,30.0,0.00
2021-05-20,49.5,47.0,90.9,16.7,29.6,0.00
2021-05-21,51.9,49.4,91.5,12.3,29.1,1.53
2021-05-22,48.2,39.6,73.0,11.0,29.6,0.20
2021-05-23,49.0,44.2,83.3,15.1,29.5,0.06
2021-05-24,50.3,44.0,79.3,10.9,29.5,0.28
2021-05-25,51.2,45.8,81.8,18.4,29.8,0.09
2021-05-26,50.3,45.4,83.8,9.8,29.9,0.00
2021-05-27,53.7,48.0,82.2,5.7,30.1,0.00
2021-05-28,54.4,49.0,82.1,3.4,30.1,0.01
2021-05-29,58.3,53.0,83.1,5.3,30.3,0.02
2021-05-30,61.8,50.5,69.4,5.8,30.3,0.00
2021-05-31,59.5,47.9,65.7,9.0,30.1,0.00
2021-06-01,65.9,52.4,62.8,11.1,29.9,0.00
2021-06-02,66.9,50.4,55.6,15.1,29.9,0.00
2021-06-03,57.8,51.0,79.0,9.0,30.0,0.01
2021-06-04,56.1,47.7,74.1,6.8,30.2,0.02
2021-06-05,57.3,49.4,76.1,4.8,30.2,0.00
2021-06-06,57.9,51.3,79.0,9.3,30.2,0.00
2021-06-07,57.9,51.5,79.7,5.9,30.1,0.00
2021-06-08,58.5,52.0,79.1,8.5,30.1,0.00
2021-06-09,60.0,55.3,84.0,8.0,30.0,0.00
2021-06-10,60.7,57.8,90.6,12.1,30.0,0.00
2021-06-11,58.7,54.6,87.2,13.9,30.0,0.00
2021-06-12,57.3,48.7,73.4,11.1,30.2,0.00
2021-06-13,61.1,54.9,80.7,4.3,30.2,0.00
2021-06-14,57.7,50.9,78.6,13.0,30.1,0.01
2021-06-15,58.0,49.9,75.5,6.0,30.1,0.00
2021-06-16,58.2,53.3,84.4,6.7,29.8,0.00
2021-06-17,58.2,51.5,78.8,9.0,29.9,0.00
2021-06-18,57.2,49.6,76.0,11.2,30.0,0.00
2021-06-19,60.1,51.4,73.3,9.9,29.9,0.00
2021-06-20,58.1,50.0,75.1,9.0,29.8,0.00
2021-06-21,55.3,47.6,76.0,6.4,30.0,0.00
2021-06-22,56.0,45.5,68.7,7.5,30.2,0.00
2021-06-23,54.5,52.0,90.8,6.6,30.2,0.00
2021-06-24,58.1,56.5,94.6,8.4,30.1,0.05
2021-06-25,53.2,50.6,91.0,8.8,30.0,0.52
2021-06-26,57.2,50.9,80.0,5.6,30.1,0.17
2021-06-27,60.1,53.5,79.8,6.8,30.1,0.00
2021-06-28,60.6,56.0,85.1,7.5,30.0,0.00
2021-06-29,61.3,56.9,86.2,8.0,30.0,0.00
2021-06-30,60.2,55.9,86.4,8.2,30.0,0.00
2021-07-01,59.3,55.0,85.8,6.4,30.0,0.00
2021-07-02,59.7,55.2,84.8,4.7,29.9,0.00
2021-07-03,61.3,58.2,89.5,6.6,29.8,0.00
2021-07-04,62.6,58.4,86.8,6.1,29.6,0.17
2021-07-05,59.5,53.2,80.6,9.3,29.5,0.31
2021-07-06,58.3,53.2,83.3,9.0,29.4,0.08
2021-07-07,59.9,55.0,85.0,7.5,29.7,0.02
2021-07-08,60.6,55.4,83.4,7.4,30.0,0.00
2021-07-09,61.5,55.3,80.3,6.3,30.1,0.00
2021-07-10,62.5,58.7,87.2,5.1,29.9,0.00
2021-07-11,62.5,58.0,86.0,4.5,29.9,0.09
2021-07-12,61.8,59.7,93.0,5.5,29.8,0.08
2021-07-13,62.5,58.1,86.4,9.5,30.0,0.50
2021-07-14,62.2,57.1,83.7,12.1,30.1,0.00
2021-07-15,62.5,57.2,82.8,12.5,30.2,0.00
2021-07-16,63.6,58.9,84.6,8.6,30.3,0.00
2021-07-17,65.9,61.0,85.2,5.7,30.3,0.00
2021-07-18,65.1,59.9,83.6,7.8,30.2,0.00
2021-07-19,65.9,59.8,81.3,7.0,30.1,0.00
2021-07-20,65.2,59.5,82.3,8.9,30.1,0.00
2021-07-21,62.3,51.4,69.0,5.0,28.9,0.00
2021-07-22,70.7,62.6,77.0,6.0,30.1,0.00
2021-07-23,69.8,59.7,71.6,10.4,30.0,0.00
2021-07-24,63.7,53.5,70.3,10.5,29.8,0.00
2021-07-25,63.5,53.5,70.6,7.2,29.8,0.00
2021-07-26,63.3,58.1,83.8,7.5,29.8,0.00
2021-07-27,62.8,57.8,84.1,7.4,29.7,0.00
2021-07-28,60.0,54.5,83.0,12.4,29.6,0.57
2021-07-29,58.3,54.7,87.8,17.0,29.6,0.15
2021-07-30,59.2,55.6,88.5,7.9,29.6,0.17
2021-07-31,59.8,54.2,81.7,12.9,29.7,0.26
2021-08-01,59.6,50.6,73.0,7.2,29.8,0.00
2021-08-02,57.1,48.6,74.3,5.4,29.9,0.00
2021-08-03,57.4,51.4,80.9,6.8,29.9,0.00
2021-08-04,59.2,52.6,79.7,4.5,29.8,0.00
2021-08-05,61.4,55.3,81.5,15.0,29.5,0.00
2021-08-06,61.3,57.7,88.1,13.7,29.3,0.21
2021-08-07,60.4,56.3,86.7,14.1,29.2,0.38
2021-08-08,61.6,56.9,85.3,15.4,29.4,0.13
2021-08-09,60.9,53.9,78.5,10.7,29.7,0.02
2021-08-10,61.2,55.0,81.0,6.6,29.9,0.00
2021-08-11,61.4,57.0,85.4,10.7,29.9,0.00
2021-08-12,61.0,54.3,79.8,11.4,29.9,0.19
2021-08-13,62.2,54.8,77.1,16.4,29.9,0.00
2021-08-14,60.3,53.8,79.7,9.7,30.0,0.00
2021-08-15,59.5,55.6,86.9,11.3,29.8,0.24
2021-08-16,59.5,52.7,78.5,18.9,30.0,0.02
2021-08-17,60.5,56.0,85.8,19.5,30.0,0.06
2021-08-18,59.1,55.8,89.2,15.0,29.9,0.00
2021-08-19,59.5,57.0,91.0,6.2,29.8,0.12
2021-08-20,63.0,59.3,88.0,5.0,29.9,0.02
2021-08-21,62.2,60.3,93.4,6.9,29.9,0.06
2021-08-22,62.0,58.9,90.4,8.5,30.1,0.35
2021-08-23,64.3,59.1,83.9,6.4,30.3,0.00
2021-08-24,61.2,56.4,84.8,5.6,30.4,0.00
2021-08-25,61.5,57.9,88.5,5.5,30.3,0.00
2021-08-26,62.9,55.9,79.1,5.1,30.2,0.00
2021-08-27,57.5,49.3,74.8,7.4,30.2,0.00
2021-08-28,58.3,51.3,77.7,6.7,30.3,0.00
2021-08-29,58.8,53.0,82.0,5.7,30.3,0.00
2021-08-30,59.0,50.2,72.3,8.7,30.4,0.00
2021-09-01,57.2,50.1,78.3,5.9,30.5,0.00
2021-09-02,58.5,51.5,78.3,7.1,30.4,0.00
2021-09-03,57.2,50.4,79.3,7.0,30.2,0.00
2021-09-04,59.5,51.0,74.2,9.5,30.1,0.00
2021-09-05,62.9,54.7,75.9,6.5,30.1,0.00
2021-09-06,62.8,58.9,87.3,4.0,30.1,0.02
2021-09-07,64.8,58.4,81.4,4.0,30.1,0.00
2021-09-08,72.8,58.5,62.1,8.9,29.9,0.00
2021-09-09,64.3,60.8,88.5,3.7,29.7,0.01
2021-09-10,62.9,60.7,92.9,4.2,29.7,0.25
2021-09-11,61.7,57.4,85.8,9.8,29.9,0.00
2021-09-12,57.9,49.9,75.0,6.8,30.0,0.00
2021-09-13,57.1,51.9,82.7,11.3,30.0,0.00
2021-09-14,59.2,53.3,82.0,7.0,29.9,0.33
2021-09-15,58.6,53.0,81.8,5.0,29.9,0.02
2021-09-16,60.4,54.4,81.2,5.8,29.9,0.01
2021-09-17,61.5,55.5,81.4,8.2,29.8,0.00
2021-09-18,61.5,58.3,89.9,3.3,29.9,0.03
2021-09-19,59.2,54.5,85.1,7.5,29.9,0.18
2021-09-20,56.5,52.4,87.0,5.5,30.2,0.05
2021-09-21,59.4,54.0,82.7,7.5,30.4,0.02
2021-09-22,61.6,55.3,80.5,13.4,30.2,0.02
2021-09-23,59.9,54.8,83.1,15.4,30.0,0.02
2021-09-24,62.1,58.4,88.1,15.3,29.9,0.02
2021-09-25,62.9,60.1,90.5,5.7,29.8,0.01
2021-09-26,62.7,58.4,86.3,10.4,29.7,0.01
2021-09-27,56.0,49.6,79.6,17.1,29.6,0.38
2021-09-28,54.0,48.6,82.3,13.2,29.8,0.69
2021-09-29,52.8,44.1,72.8,16.1,30.0,1.12
2021-09-30,56.6,53.0,87.7,17.2,29.8,0.47
2021-10-01,56.1,47.1,72.3,22.2,29.6,0.71
2021-10-02,52.2,47.5,84.0,16.4,29.3,0.11
2021-10-03,54.8,47.1,75.6,20.1,29.2,0.62
2021-10-04,53.7,47.8,81.4,11.1,29.5,0.44
2021-10-05,51.7,47.8,86.5,17.2,29.5,0.63
2021-10-06,53.0,46.2,78.0,9.6,30.0,0.11
2021-10-07,59.1,57.1,92.8,11.2,30.1,0.06
2021-10-08,59.4,55.4,86.9,6.5,30.3,0.13
2021-10-09,58.1,56.1,93.3,8.4,30.3,0.00
2021-10-10,54.8,49.3,82.6,11.5,30.4,0.07
2021-10-11,55.4,48.6,78.1,10.9,30.4,0.00
2021-10-12,57.1,53.7,88.5,11.6,30.2,0.01
2021-10-13,56.1,50.8,82.6,11.1,30.3,0.02
2021-10-14,56.2,48.8,76.5,16.3,30.1,0.01
2021-10-15,47.9,40.2,75.3,6.2,30.1,0.05
2021-10-16,48.7,45.5,88.2,6.5,30.0,0.00
2021-10-17,56.7,55.5,95.8,11.0,29.8,0.56
2021-10-18,56.8,55.3,94.5,11.0,29.8,0.29
2021-10-19,58.9,57.7,95.8,11.4,29.6,0.07
2021-10-20,53.6,46.8,77.9,12.2,29.4,0.34
2021-10-21,47.8,38.5,70.7,17.2,29.7,0.07
2021-10-22,52.1,45.2,77.9,17.8,30.0,0.16
2021-10-23,53.2,47.4,81.0,13.7,30.1,0.13
2021-10-24,54.0,49.2,83.9,18.2,29.8,0.06
2021-10-25,54.1,46.5,75.9,14.6,29.8,0.44
2021-10-26,56.4,51.8,84.9,17.8,29.8,0.08
2021-10-27,58.0,55.8,92.5,20.3,29.7,0.25
2021-10-28,56.4,54.7,93.3,17.3,29.5,1.39
2021-10-29,53.5,50.0,88.2,15.5,29.2,0.64
2021-10-30,51.2,46.0,82.7,14.1,29.2,0.62
2021-10-31,50.3,46.6,87.1,17.8,29.0,0.39
2021-11-01,50.5,44.8,80.9,21.9,29.1,0.83
2021-11-02,48.1,42.0,80.0,7.4,29.4,0.09
2021-11-03,44.9,39.9,83.0,5.6,29.7,0.02
2021-11-04,43.1,35.0,74.3,7.8,30.0,0.00
2021-11-05,48.7,44.5,86.0,8.5,30.2,0.01
2021-11-06,53.3,47.4,80.8,20.9,30.0,0.03
2021-11-07,51.4,42.0,70.5,21.8,30.0,0.13
2021-11-08,52.3,48.3,86.5,10.0,30.1,0.00
2021-11-09,55.2,53.1,92.3,11.9,30.0,0.12
2021-11-10,51.8,46.0,81.0,5.3,30.1,0.04
2021-11-11,51.8,47.3,84.8,9.9,30.0,0.02
2021-11-12,53.5,49.8,87.9,21.4,29.6,0.11
2021-11-13,50.9,46.5,85.0,11.5,29.9,0.20
2021-11-14,47.7,44.7,89.7,5.2,30.2,0.00
