Date,Temperature (°F),Dew Point (°F),Humidity (%),Wind Speed (mph),Pressure (inHg),Precipitation (in)
2020-04-01,46.6,40.2,78.9,13.2,30.1,0.00
2020-04-02,45.7,37.3,72.8,18.7,29.8,0.00
2020-04-03,44.5,38.9,81.0,10.2,29.9,0.00
2020-04-04,47.7,41.0,78.0,10.9,29.9,0.00
2020-04-05,56.1,41.0,58.3,18.2,29.6,0.00
2020-04-06,50.5,41.7,72.7,14.2,29.8,0.00
2020-04-07,49.0,37.4,65.7,10.4,30.2,0.00
2020-04-08,50.8,42.7,73.9,6.0,30.2,0.00
2020-04-09,51.7,46.5,83.0,7.3,30.2,0.00
2020-04-10,54.1,48.2,81.1,2.2,30.1,0.00
2020-04-11,52.0,46.2,82.1,8.7,30.1,0.00
2020-04-12,49.8,39.9,70.3,8.4,30.0,0.00
2020-04-13,43.3,28.8,57.6,6.6,30.4,0.00
2020-04-14,44.2,36.7,76.4,7.6,30.3,0.00
2020-04-15,46.7,40.4,79.2,5.0,30.1,0.00
2020-04-16,50.4,41.7,74.0,7.7,30.0,0.00
2020-04-17,49.0,38.0,66.6,9.5,30.1,0.00
2020-04-18,48.3,35.3,62.7,7.9,30.1,0.00
2020-04-19,51.9,34.2,54.8,9.2,30.2,0.00
2020-04-20,51.5,32.1,49.8,9.4,30.2,0.00
2020-04-21,53.3,36.0,54.5,11.6,30.2,0.00
2020-04-22,54.0,41.8,65.1,12.3,30.2,0.00
2020-04-23,55.1,41.0,61.9,6.1,30.1,0.00
2020-04-24,52.6,39.2,62.3,3.7,30.0,0.00
2020-04-25,50.9,42.5,74.0,4.8,29.9,0.00
2020-04-26,49.4,39.4,70.0,8.5,29.8,0.00
2020-04-27,48.2,38.7,71.6,5.9,29.7,0.00
2020-04-28,48.2,38.3,70.5,4.5,29.7,0.00
2020-05-01,49.3,43.6,81.6,6.3,29.4,0.00
2020-05-02,51.2,40.5,68.1,9.5,29.8,0.00
2020-05-03,49.8,39.3,69.0,4.6,30.0,0.00
2020-05-04,50.5,39.1,67.0,7.4,30.1,0.00
2020-05-05,50.7,36.2,60.1,6.4,30.2,0.00
2020-05-06,49.9,39.4,68.0,5.2,30.2,0.00
2020-05-07,53.7,43.4,69.0,3.5,30.1,0.00
2020-05-08,55.6,49.5,81.1,6.1,30.0,0.00
2020-05-09,58.3,49.9,74.9,5.9,29.9,0.00
2020-05-10,45.9,30.9,58.5,13.0,30.1,0.00
2020-05-11,44.5,29.3,56.0,10.3,30.3,0.00
2020-05-12,48.8,38.1,68.2,14.2,30.1,0.00
2020-05-13,46.4,28.4,51.4,7.9,30.1,0.00
2020-05-14,47.5,38.0,70.6,8.7,30.2,0.00
2020-05-15,50.7,41.2,70.8,10.4,30.2,0.00
2020-05-16,51.4,44.9,78.9,12.4,30.1,0.00
2020-05-17,52.5,49.8,91.5,10.1,30.0,0.00
2020-05-18,55.0,51.2,86.6,9.1,30.0,0.00
2020-05-19,57.1,54.4,90.7,6.0,30.1,0.00
2020-05-20,56.6,50.5,80.6,4.1,30.0,0.00
2020-05-21,56.0,47.3,73.3,5.4,29.9,0.00
2020-05-22,55.8,45.1,67.7,20.9,29.5,0.00
2020-05-23,50.7,45.1,81.2,22.1,29.8,0.00
2020-05-24,53.8,49.2,85.6,10.4,30.2,0.00
2020-05-25,56.6,47.4,73.0,8.2,30.4,0.00
2020-05-26,55.7,46.3,71.9,5.9,30.5,0.00
2020-05-27,55.4,45.2,70.0,4.0,30.6,0.00
2020-05-28,61.0,50.0,67.9,3.4,30.4,0.00
2020-05-29,66.8,47.5,53.1,5.7,30.2,0.00
2020-05-30,64.8,47.0,54.1,5.6,30.2,0.00
2020-05-31,63.7,42.5,49.8,5.6,30.2,0.00
2020-06-01,63.5,45.9,54.5,5.8,30.2,0.00
2020-06-02,60.5,49.9,69.1,5.6,30.0,0.00
2020-06-03,55.7,42.7,63.0,6.9,29.9,0.00
2020-06-04,52.7,44.4,73.6,8.7,29.6,0.00
2020-06-05,50.0,40.1,69.8,18.4,29.3,0.00
2020-06-06,54.3,48.0,80.6,14.2,29.4,0.00
2020-06-07,56.7,46.5,70.2,8.9,29.8,0.00
2020-06-08,54.2,43.3,67.7,6.3,30.1,0.00
2020-06-09,52.0,44.5,76.9,4.6,30.0,0.00
2020-06-10,53.7,49.0,84.6,5.3,29.9,0.00
2020-06-11,56.3,45.4,68.3,10.4,30.1,0.00
2020-06-12,57.6,48.8,73.8,10.2,29.9,0.00
2020-06-13,59.4,54.7,85.2,7.9,29.8,0.00
2020-06-14,63.5,55.5,76.5,5.6,29.9,0.00
2020-06-15,63.1,57.2,82.5,2.5,29.9,0.00
2020-06-16,61.4,57.1,86.8,3.1,29.9,0.00
2020-06-17,62.0,57.5,86.0,3.8,29.9,0.00
2020-06-18,62.8,53.2,72.1,7.2,29.8,0.00
2020-06-19,59.5,53.6,80.6,5.4,29.8,0.00
2020-06-20,60.6,50.2,70.2,9.1,29.8,0.00
2020-06-21,57.4,51.8,81.1,10.7,29.8,0.00
2020-06-22,56.5,52.7,87.6,15.3,29.9,0.00
2020-06-23,61.0,56.2,85.4,8.8,30.0,0.00
2020-06-24,62.0,54.5,76.9,5.1,30.1,0.00
2020-06-25,73.4,58.3,63.3,5.4,29.9,0.00
2020-06-26,66.3,59.1,78.2,5.6,29.6,0.00
2020-06-27,58.7,53.4,83.3,8.9,29.3,0.00
2020-06-28,54.0,51.8,92.9,18.0,29.3,0.00
2020-06-29,54.6,52.4,91.6,17.6,29.4,0.00
2020-06-30,56.0,53.0,88.8,8.6,29.5,0.00
2020-07-01,58.0,53.5,85.1,4.8,29.6,0.00
2020-07-02,56.7,47.2,71.5,7.1,29.8,0.00
2020-07-03,54.8,52.5,92.9,7.8,29.6,0.00
2020-07-04,56.5,53.3,89.5,6.9,29.5,0.00
2020-07-05,54.7,50.1,85.3,16.5,29.5,0.00
2020-07-06,56.0,47.4,73.6,16.1,30.0,0.00
2020-07-07,55.6,48.7,78.5,8.7,29.9,0.00
2020-07-08,56.7,50.5,80.3,2.2,29.9,0.00
2020-07-09,58.2,50.1,75.6,9.1,29.9,0.00
2020-07-10,57.0,47.4,71.5,14.9,30.0,0.00
2020-07-11,56.0,48.5,76.4,8.3,30.2,0.00
2020-07-12,60.0,50.0,70.8,7.9,30.2,0.00
2020-07-13,59.5,54.4,84.3,12.1,30.0,0.00
2020-07-14,55.8,51.9,85.7,10.5,29.9,0.00
2020-07-15,56.6,54.3,91.1,9.6,29.9,0.00
2020-07-16,61.4,56.2,84.0,9.8,30.0,0.00
2020-07-17,58.1,55.3,91.5,8.0,29.9,0.00
2020-07-18,58.0,49.7,74.8,11.6,29.9,0.00
2020-07-19,56.9,47.3,71.3,12.9,30.0,0.00
2020-07-20,55.7,48.0,76.0,10.9,30.2,0.00
2020-07-21,58.0,47.7,70.5,6.4,30.2,0.00
2020-07-22,57.2,54.6,91.6,5.4,30.0,0.00
2020-07-23,59.2,56.8,92.3,7.0,29.8,0.00
2020-07-24,57.7,52.7,83.1,7.4,29.7,0.00
2020-07-25,59.7,55.5,86.4,7.7,29.5,0.00
2020-07-26,58.9,52.4,79.1,9.0,29.6,0.00
2020-07-27,56.5,52.7,87.0,11.5,29.4,0.00
2020-07-28,56.2,47.9,74.1,20.8,29.8,0.00
2020-07-29,57.5,45.7,65.7,10.3,30.0,0.00
2020-07-30,59.6,54.4,84.0,7.7,29.9,0.00
2020-07-31,68.0,57.0,70.2,8.5,29.7,0.00
2020-08-01,59.5,52.9,79.4,8.7,29.8,0.00
2020-08-02,57.9,51.2,78.5,9.0,29.9,0.00
2020-08-03,57.1,48.7,74.2,8.8,29.9,0.00
2020-08-04,58.5,56.1,92.1,14.5,29.6,0.00
2020-08-05,60.9,58.2,91.5,6.2,29.6,0.00
2020-08-06,63.8,56.7,79.0,6.6,29.9,0.00
2020-08-07,62.9,57.5,83.0,9.9,29.9,0.00
2020-08-08,60.6,52.8,77.1,4.1,30.2,0.00
2020-08-09,63.8,51.4,65.2,8.4,30.1,0.00
2020-08-10,63.5,56.2,77.8,7.0,30.0,0.00
2020-08-11,66.2,60.5,82.0,5.3,30.0,0.00
2020-08-12,69.4,63.2,80.9,4.0,29.9,0.00
2020-08-13,68.0,60.1,76.7,9.1,30.0,0.00
2020-08-14,67.0,58.5,75.0,7.0,30.0,0.00
2020-08-15,65.3,57.6,77.0,6.2,30.0,0.00
2020-08-16,62.7,55.3,77.8,9.9,29.9,0.00
2020-08-17,59.9,56.3,88.4,6.4,29.7,0.00
2020-08-18,63.6,58.9,85.1,3.7,29.6,0.00
2020-08-19,67.0,59.0,77.0,5.8,29.4,0.00
2020-08-20,64.5,56.0,74.9,16.6,29.3,0.00
2020-08-21,61.5,56.5,84.6,14.9,29.1,0.00
2020-08-22,60.5,55.0,83.2,12.2,29.6,0.00
2020-08-23,56.5,50.7,80.5,6.1,29.8,0.00
2020-08-24,55.3,45.2,70.9,2.8,29.8,0.00
2020-08-25,58.1,53.8,86.1,12.7,29.2,0.00
2020-08-26,57.7,54.1,87.4,3.5,29.8,0.00
2020-08-27,57.1,54.5,90.9,4.2,29.7,0.00
2020-08-28,55.9,46.2,71.2,9.4,29.7,0.00
2020-08-29,55.0,43.0,64.8,5.6,29.9,0.00
2020-08-30,53.8,46.2,76.1,3.3,30.1,0.00
2020-09-01,58.5,51.5,77.4,10.2,30.0,0.00
2020-09-02,60.1,56.9,90.0,13.3,29.7,0.00
2020-09-03,59.1,53.7,82.8,13.1,29.7,0.00
2020-09-04,57.4,50.3,77.0,17.9,29.9,0.00
2020-09-05,55.1,49.5,81.9,11.1,30.0,0.00
2020-09-06,57.4,51.0,80.1,4.4,30.0,0.00
2020-09-07,58.4,56.0,92.3,11.6,29.9,0.00
2020-09-08,63.7,60.2,87.9,11.7,30.0,0.00
2020-09-09,56.7,49.1,75.9,14.7,30.1,0.00
2020-09-10,54.2,46.5,76.0,9.3,30.0,0.00
2020-09-11,56.1,51.5,83.6,14.6,29.7,0.00
2020-09-12,56.0,50.2,81.4,16.1,29.8,0.00
2020-09-13,63.9,56.7,78.7,15.8,29.9,0.00
2020-09-14,61.8,56.9,85.0,5.5,30.0,0.00
2020-09-15,62.4,57.3,84.2,1.7,30.0,0.00
2020-09-16,56.3,50.9,82.2,7.3,30.3,0.00
2020-09-17,57.5,50.5,78.3,2.1,30.4,0.00
2020-09-18,57.1,48.1,73.3,3.0,30.3,0.00
2020-09-19,54.8,45.3,72.5,5.8,30.2,0.00
2020-09-20,55.6,50.3,82.8,4.0,30.1,0.00
2020-09-21,53.8,49.3,84.8,7.1,29.9,0.00
2020-09-22,56.0,51.5,84.9,12.4,29.5,0.00
2020-09-23,48.2,41.4,78.6,3.0,29.5,0.00
2020-09-24,46.7,40.1,78.5,6.1,29.3,0.00
2020-09-25,46.4,37.9,73.7,4.8,29.8,0.00
2020-09-26,46.9,36.9,71.0,3.6,30.0,0.00
2020-09-27,45.6,37.5,75.2,3.0,29.9,0.00
2020-09-28,52.4,49.1,88.9,5.0,29.8,0.00
2020-09-29,51.0,45.4,81.7,6.4,29.9,0.00
2020-09-30,53.2,49.9,88.6,10.8,29.4,0.00
2020-10-01,49.8,41.4,73.3,5.9,29.3,0.00
2020-10-02,48.3,40.8,77.1,2.6,29.5,0.00
2020-10-03,45.9,45.0,96.7,2.5,29.3,0.00
2020-10-04,55.8,51.5,86.5,4.6,29.0,0.00
2020-10-05,53.6,51.0,91.1,4.4,29.2,0.00
2020-10-06,53.6,49.6,87.0,9.5,29.3,0.00
2020-10-07,52.8,45.8,78.0,12.3,29.7,0.00
2020-10-08,49.4,44.2,82.2,6.3,29.8,0.00
2020-10-09,48.2,41.9,78.3,13.4,29.9,0.00
2020-10-10,52.0,45.8,80.4,13.5,30.1,0.00
2020-10-11,49.5,43.4,80.1,5.3,30.3,0.00
2020-10-12,50.4,46.5,87.0,8.4,29.9,0.00
2020-10-13,48.0,41.5,79.1,8.0,30.0,0.00
2020-10-14,52.1,46.3,81.2,7.1,30.3,0.00
2020-10-15,46.0,39.1,78.0,3.1,30.4,0.00
2020-10-16,48.0,42.3,81.0,3.6,30.3,0.00
2020-10-17,48.9,43.6,80.8,5.0,30.2,0.00
2020-10-18,49.6,44.9,83.3,3.0,30.1,0.00
2020-10-19,53.8,50.2,89.0,12.5,29.6,0.00
2020-10-20,54.7,50.2,84.7,11.1,29.2,0.00
2020-10-21,53.7,51.0,90.1,8.8,29.2,0.00
2020-10-22,50.0,45.6,85.7,7.3,29.5,0.00
2020-10-23,48.8,42.1,77.9,10.6,29.5,0.00
2020-10-24,49.6,44.1,81.6,11.7,29.1,0.00
2020-10-25,49.1,41.4,74.7,15.1,29.0,0.00
2020-10-26,50.2,45.4,83.4,18.5,29.1,0.00
2020-10-27,48.1,43.6,84.3,11.0,29.1,0.00
2020-10-28,48.0,42.4,80.0,14.0,29.2,0.00
2020-10-29,56.1,51.6,85.4,21.4,29.4,0.00
2020-10-30,50.4,43.8,79.0,11.7,29.7,0.00
2020-10-31,52.7,45.8,77.4,23.1,29.3,0.00
2020-11-01,50.6,45.3,82.5,17.2,29.0,0.00
2020-11-02,48.0,44.3,85.6,12.0,29.3,0.00
2020-11-03,45.3,40.3,82.7,8.6,29.9,0.00
2020-11-04,48.6,43.5,81.3,8.4,30.4,0.00
2020-11-05,52.1,49.6,92.2,7.6,30.5,0.00
2020-11-06,45.8,42.7,89.2,3.7,30.3,0.00
2020-11-07,41.2,36.0,82.0,2.2,30.1,0.00
2020-11-08,44.5,39.5,84.0,8.3,30.0,0.00
2020-11-09,53.9,51.1,90.6,2.9,30.0,0.00
2020-11-10,52.9,49.6,89.5,5.9,30.0,0.00
2020-11-11,54.3,49.4,84.3,18.4,29.6,0.00
2020-11-12,51.8,45.7,80.1,16.1,29.5,0.00
2020-11-13,48.0,42.7,81.6,13.1,29.5,0.00
2020-11-14,50.7,46.9,87.7,13.1,29.3,0.00
2020-11-15,50.0,46.5,88.2,10.4,29.0,0.00
2020-11-16,50.7,46.4,85.1,16.0,29.5,0.00
2020-11-17,57.4,53.5,85.3,18.8,29.7,0.00
2020-11-18,51.4,47.2,85.0,20.1,29.5,0.00
2020-11-19,42.2,36.7,81.0,4.7,30.2,0.00
2020-11-20,50.2,47.4,90.3,10.3,30.1,0.00
2020-11-21,49.4,44.0,81.7,17.6,29.9,0.00
2020-11-22,46.0,40.1,79.5,15.7,30.1,0.00
2020-11-23,49.0,44.6,85.2,15.9,29.9,0.00
2020-11-24,50.7,47.9,90.8,14.6,29.6,0.00
2020-11-25,46.0,42.6,87.4,6.0,29.8,0.00
2020-11-26,41.2,38.1,89.8,3.1,30.1,0.00
2020-11-27,44.2,36.6,75.2,2.8,30.0,0.00
2020-11-28,40.4,35.9,84.2,1.7,30.1,0.00
2020-11-29,40.9,39.5,94.9,1.3,30.2,0.00
2020-11-30,46.1,41.3,83.6,11.7,30.1,0.00
2020-12-01,42.9,40.0,89.0,3.7,30.2,0.00
2020-12-02,45.4,39.8,81.5,15.1,29.8,0.00
2020-12-03,36.3,33.8,90.0,5.8,29.1,0.00
2020-12-04,38.5,35.6,90.3,8.9,28.9,0.00
2020-12-05,39.0,36.0,90.0,4.0,29.4,0.00
2020-12-06,33.1,31.9,94.8,0.3,29.6,0.00
2020-12-07,33.4,31.4,92.8,1.4,29.5,0.00
2020-12-08,45.6,41.6,84.7,13.7,29.4,0.00
2020-12-09,43.8,38.8,83.7,10.1,29.5,0.00
2020-12-10,44.5,40.6,85.9,11.3,29.3,0.00
2020-12-11,45.5,43.6,92.5,7.3,29.0,0.00
2020-12-12,43.3,41.7,94.0,4.3,29.4,0.00
2020-12-13,44.2,40.9,89.2,13.8,29.2,0.00
2020-12-14,47.3,43.9,87.5,12.0,29.0,0.00
2020-12-15,43.7,40.4,88.7,8.1,29.3,0.00
2020-12-16,47.3,43.4,85.5,17.8,29.3,0.00
2020-12-17,47.6,44.1,87.2,13.8,29.5,0.00
2020-12-18,51.7,49.0,91.3,13.2,29.3,0.00
2020-12-19,47.1,42.5,83.5,12.6,29.2,0.00
2020-12-20,44.9,39.8,82.9,14.8,29.5,0.00
2020-12-21,42.7,39.3,88.2,6.9,29.5,0.00
2020-12-22,42.7,38.6,86.4,7.3,29.7,0.00
2020-12-23,37.0,34.4,89.0,4.2,29.9,0.00
2020-12-24,33.1,27.3,79.4,5.4,30.3,0.00
2020-12-25,38.1,35.1,89.2,11.9,30.3,0.00
2020-12-26,45.5,41.0,83.9,24.1,29.4,0.00
2020-12-27,37.9,34.7,87.1,15.0,28.4,0.00
2020-12-28,34.2,31.8,91.2,6.0,28.7,0.00
2020-12-29,33.3,31.0,91.2,3.1,29.3,0.00
2020-12-30,33.6,29.8,86.1,4.5,29.5,0.00
2020-12-31,34.3,32.6,93.0,3.4,29.6,0.00
2021-01-01,31.1,28.5,90.2,2.4,29.9,0.00
2021-01-02,28.0,25.1,89.8,2.8,30.0,0.00
2021-01-03,27.9,25.5,91.6,3.9,30.2,0.00
2021-01-04,32.8,30.6,91.8,3.5,30.4,0.00
2021-01-05,31.3,29.3,92.5,2.5,30.3,0.00
2021-01-06,28.2,26.4,93.2,4.0,30.2,0.00
2021-01-07,33.0,31.4,94.3,4.0,30.0,0.00
2021-01-08,26.6,23.4,87.5,4.3,30.1,0.00
2021-01-09,31.9,28.3,86.3,9.7,30.1,0.00
2021-01-10,44.4,42.9,94.1,13.1,30.0,0.00
2021-01-11,46.5,45.0,92.9,18.6,29.7,0.00
2021-01-12,32.2,30.1,92.1,3.8,29.9,0.00
2021-01-13,36.1,34.0,92.2,8.2,29.9,0.00
2021-01-14,35.7,34.8,96.3,5.7,30.0,0.00
2021-01-15,36.0,34.0,91.4,9.5,30.2,0.00
2021-01-16,43.8,39.6,85.2,19.9,29.7,0.00
2021-01-17,44.4,39.2,82.6,16.2,30.0,0.00
2021-01-18,44.6,40.8,87.4,17.5,29.8,0.00
2021-01-19,40.1,39.1,95.3,5.8,29.3,0.00
2021-01-20,36.1,34.5,93.2,2.8,28.9,0.00
2021-01-21,39.0,33.8,81.9,16.3,28.7,0.00
2021-01-22,39.0,32.7,77.5,13.2,29.1,0.00
2021-01-23,34.0,29.7,85.9,6.2,29.3,0.00
2021-01-24,33.8,29.5,84.5,5.5,29.4,0.00
2021-01-25,40.0,35.3,82.4,11.6,29.6,0.00
2021-01-26,38.4,35.6,89.2,7.8,29.7,0.00
2021-01-27,44.5,43.0,93.4,10.3,29.7,0.00
2021-01-28,39.6,38.0,93.1,9.6,29.4,0.00
2021-01-29,39.3,36.4,89.0,8.6,29.4,0.00
2021-01-30,35.8,29.4,79.3,12.0,29.6,0.00
2021-02-01,35.0,29.7,80.9,10.8,29.4,0.00
2021-02-02,36.4,33.0,87.4,15.9,29.2,0.00
2021-02-03,36.6,34.3,89.8,16.5,29.3,0.00
2021-02-04,38.9,35.9,87.9,17.0,29.6,0.00
2021-02-05,40.5,36.9,86.9,16.4,29.7,0.00
2021-02-06,38.8,34.3,82.6,15.8,29.9,0.00
2021-02-07,35.0,26.6,72.0,13.4,29.9,0.00
2021-02-08,32.5,24.0,71.1,11.3,29.9,0.00
2021-02-09,30.8,26.6,83.7,9.9,29.9,0.00
2021-02-10,28.4,23.3,82.2,8.4,30.1,0.00
2021-02-11,30.0,21.9,73.3,12.5,30.3,0.00
2021-02-12,32.4,20.0,61.0,15.8,30.3,0.00
2021-02-13,30.5,19.0,62.3,16.0,30.2,0.00
2021-02-14,40.3,35.1,81.1,20.7,29.8,0.00
2021-02-15,46.6,43.3,87.8,13.3,29.7,0.00
2021-02-16,47.5,41.4,79.4,16.1,29.4,0.00
2021-02-17,45.5,39.1,78.7,16.5,29.4,0.00
2021-02-18,44.7,40.3,84.8,18.2,29.2,0.00
2021-02-19,47.1,43.3,87.4,21.6,29.2,0.00
2021-02-20,50.4,46.5,87.0,18.9,29.1,0.00
2021-02-21,47.6,40.5,75.9,14.9,29.5,0.00
2021-02-22,46.2,38.2,75.2,10.3,29.8,0.00
2021-02-23,49.6,44.0,82.0,27.3,29.6,0.00
2021-02-24,50.0,44.7,81.1,18.9,29.7,0.00
2021-02-25,45.5,39.1,79.4,14.9,30.1,0.00
2021-02-26,44.0,38.1,81.3,8.8,30.4,0.00
2021-02-27,46.2,42.3,85.6,5.5,30.6,0.00
2021-02-28,44.1,40.1,85.8,4.4,30.6,0.00
2021-03-01,40.5,35.4,83.3,3.0,30.4,0.00
2021-03-02,37.8,34.4,88.5,5.5,30.4,0.00
2021-03-03,36.1,32.9,88.0,7.5,30.3,0.00
2021-03-04,39.1,32.6,78.8,8.0,30.3,0.00
2021-03-05,37.7,26.9,64.3,5.5,30.5,0.00
2021-03-06,39.3,29.6,68.6,6.7,30.4,0.00
2021-03-07,41.2,36.1,83.0,7.3,30.2,0.00
2021-03-08,46.2,43.1,87.8,11.6,30.1,0.00
2021-03-09,46.6,43.4,87.3,14.2,29.8,0.00
2021-03-10,46.7,41.4,82.4,19.1,29.1,0.00
2021-03-11,43.6,38.3,81.6,22.5,28.9,0.00
2021-03-12,41.8,36.4,81.2,22.3,29.2,0.00
2021-03-15,47.9,43.6,84.5,7.1,30.1,0.00
2021-03-16,48.4,43.4,83.4,15.7,30.3,0.00
2021-03-17,46.8,42.6,85.4,8.4,30.5,0.00
2021-03-18,47.4,44.6,90.4,9.9,30.4,0.00
2021-03-19,44.6,41.4,89.0,5.3,30.4,0.00
2021-03-20,46.4,44.0,90.5,10.2,30.4,0.00
2021-03-21,42.6,37.1,82.6,7.0,30.3,0.00
2021-03-22,47.0,40.9,79.5,10.2,30.2,0.00
2021-03-23,47.4,40.4,76.1,15.1,29.9,0.00
2021-03-24,45.8,38.8,77.6,15.2,29.8,0.00
2021-03-25,47.3,42.8,83.8,14.2,29.7,0.00
2021-03-26,43.9,37.4,77.8,18.7,29.4,0.00
2021-03-27,43.6,37.0,77.2,18.9,29.7,0.00
2021-03-28,50.5,47.2,87.8,19.5,29.6,0.00
2021-03-29,56.1,52.3,86.1,19.9,29.8,0.00
2021-03-30,54.5,46.6,76.0,13.5,30.1,0.00
2021-03-31,48.1,42.6,82.7,9.5,30.1,0.00
2021-04-01,44.5,35.8,72.2,12.8,30.3,0.00
2021-04-02,41.5,32.8,73.2,6.0,30.5,0.00
2021-04-03,42.1,35.9,79.8,5.6,30.5,0.00
2021-04-04,43.6,39.1,84.5,14.9,30.1,0.00
2021-04-05,37.7,24.4,59.7,18.7,30.1,0.00
2021-04-06,37.3,23.0,57.7,14.2,30.1,0.00
2021-04-07,38.7,26.6,62.5,10.5,30.1,0.00
2021-04-08,44.8,40.9,85.6,18.2,29.8,0.00
2021-04-09,39.9,28.8,66.3,11.5,29.8,0.00
2021-04-10,35.8,27.4,74.3,6.3,30.0,0.00
2021-04-11,36.2,28.8,77.2,6.1,30.1,0.00
2021-04-12,37.0,27.7,71.7,6.0,30.3,0.00
2021-04-13,42.1,37.0,82.7,5.5,30.4,0.00
2021-04-14,42.0,38.6,88.1,4.4,30.4,0.00
2021-04-15,43.8,36.8,77.7,5.3,30.4,0.00
2021-04-16,43.6,31.8,65.3,8.4,30.4,0.00
2021-04-17,44.3,32.3,64.6,7.3,30.3,0.00
2021-04-18,47.9,39.4,72.8,8.3,30.2,0.00
2021-04-19,49.5,40.8,72.9,6.2,30.1,0.00
2021-04-20,49.1,42.2,77.6,4.8,30.0,0.00
2021-04-21,49.6,35.3,61.0,9.0,30.1,0.00
2021-04-22,45.6,35.9,70.0,5.5,30.3,0.00
2021-04-23,49.2,32.3,55.3,4.6,30.3,0.00
2021-04-24,52.9,41.1,66.3,9.5,30.3,0.00
2021-04-25,46.9,38.2,73.5,6.5,30.4,0.00
2021-04-26,46.5,39.8,78.3,10.3,30.1,0.00
2021-04-27,46.6,42.1,83.7,11.1,29.8,0.00
2021-04-28,44.4,33.1,67.7,7.4,29.9,0.00
2021-05-01,45.0,36.9,74.0,7.7,30.0,0.00
2021-05-02,44.4,34.8,70.5,7.0,30.0,0.00
2021-05-03,41.5,37.4,85.8,12.7,29.5,0.00
2021-05-04,43.1,36.7,79.7,12.1,29.4,0.00
2021-05-05,41.2,32.3,72.1,9.5,29.7,0.00
2021-05-06,42.3,35.0,76.4,13.4,29.6,0.00
2021-05-07,44.5,35.6,72.9,5.8,29.8,0.00
2021-05-08,44.8,39.2,81.8,11.5,29.4,0.00
2021-05-09,53.5,45.9,75.7,17.5,29.1,0.00
2021-05-10,52.7,45.7,78.0,12.8,29.2,0.00
2021-05-11,51.7,43.9,75.3,12.0,29.5,0.00
2021-05-12,49.3,43.0,79.6,4.3,29.6,0.00
2021-05-13,50.7,44.6,80.3,8.3,29.8,0.00
2021-05-14,48.3,43.0,81.5,7.6,29.7,0.00
2021-05-15,50.9,43.3,75.7,7.3,29.4,0.00
2021-05-16,51.1,42.8,74.3,6.5,29.4,0.00
2021-05-17,49.0,42.8,80.1,6.5,29.6,0.00
2021-05-18,49.8,42.8,77.5,9.3,29.8,0.00
2021-05-19,49.3,42.7,78.2,8.7,29.9,0.00
2021-05-20,50.1,43.9,78.9,15.3,29.6,0.00
2021-05-21,50.2,43.2,77.6,14.1,29.2,0.00
2021-05-22,47.3,35.8,65.7,10.4,29.5,0.00
2021-05-23,47.1,41.2,80.3,10.3,29.4,0.00
2021-05-24,46.9,42.3,84.4,11.8,29.4,0.00
2021-05-25,50.5,44.6,80.3,12.4,29.8,0.00
2021-05-26,49.0,43.8,83.4,5.9,29.9,0.00
2021-05-27,52.0,45.5,80.1,4.8,30.0,0.00
2021-05-28,53.5,49.1,84.3,4.7,30.1,0.00
2021-05-29,57.5,50.7,79.1,3.9,30.3,0.00
2021-05-30,58.5,51.5,78.2,4.5,30.3,0.00
