Date,Temperature (°F),Dew Point (°F),Humidity (%),Wind Speed (mph),Pressure (inHg),Precipitation (in)
2020-08-06,65.2,55.8,72.8,10.9,29.9,0.00
2020-08-07,64.5,57.7,79.6,14.2,29.9,0.00
2020-08-08,61.1,53.8,77.5,7.2,30.3,0.00
2020-08-09,67.1,48.4,51.7,10.7,30.2,0.00
2020-08-10,63.5,52.4,66.8,6.2,30.1,0.00
2020-08-11,63.5,58.9,85.3,6.4,30.0,0.00
2020-08-12,64.3,59.3,84.4,7.2,30.0,0.00
2020-08-13,70.7,63.1,77.5,6.4,30.0,0.00
2020-08-14,66.5,61.5,83.7,7.9,30.0,0.00
2020-08-15,66.1,61.5,84.5,7.5,30.0,0.00
2020-08-16,66.4,56.0,70.0,5.3,29.9,0.00
2020-08-17,60.6,54.6,80.6,3.6,29.7,0.00
2020-08-18,66.3,58.0,75.3,7.0,29.6,0.00
2020-08-19,69.1,57.4,67.8,8.6,29.5,0.00
2020-08-20,64.1,54.9,72.2,17.8,29.3,0.00
2020-08-21,62.1,55.1,78.7,10.6,29.1,0.00
2020-08-22,58.8,54.8,87.5,13.9,29.5,0.00
2020-08-23,55.9,46.5,70.1,6.5,29.9,0.00
2020-08-24,54.9,44.1,67.7,6.1,29.9,0.00
2020-08-25,58.4,49.8,73.1,15.2,29.3,0.00
2020-08-26,56.2,52.1,85.9,3.3,29.8,0.00
2020-08-27,57.6,53.8,86.0,3.6,29.8,0.00
2020-08-28,55.8,45.8,69.2,14.9,29.8,0.00
2020-08-29,55.9,42.6,60.7,11.5,30.0,0.00
2020-08-30,55.5,47.2,73.9,5.8,30.1,0.00
2020-09-01,59.6,52.9,77.9,13.3,30.0,0.00
2020-09-02,59.2,55.2,86.7,14.3,29.7,0.00
2020-09-03,58.6,53.3,82.1,18.0,29.7,0.00
2020-09-04,56.6,49.4,76.8,19.8,29.8,0.00
2020-09-05,54.8,46.3,73.2,16.8,30.0,0.00
2020-09-06,57.6,47.8,70.6,6.0,30.1,0.00
2020-09-07,58.4,56.4,93.3,14.2,29.9,0.00
2020-09-08,60.4,58.1,93.1,11.0,30.0,0.00
2020-09-09,56.1,48.1,74.2,23.0,30.1,0.00
2020-09-10,53.8,48.4,83.3,9.4,30.1,0.00
2020-09-11,55.9,51.4,83.8,18.3,29.6,0.00
2020-09-12,54.4,47.6,78.7,16.1,29.8,0.00
2020-09-13,61.1,58.7,92.7,20.8,29.8,0.00
2020-09-14,61.9,55.3,79.5,7.8,30.1,0.00
2020-09-15,61.9,57.3,85.4,7.6,30.0,0.00
2020-09-16,57.5,50.8,78.2,7.8,30.4,0.00
2020-09-17,58.8,51.1,75.7,7.3,30.4,0.00
2020-09-18,61.4,55.4,81.5,5.1,30.3,0.00
2020-09-19,62.9,49.1,61.9,4.2,30.3,0.00
2020-09-20,56.6,51.0,81.5,8.9,30.2,0.00
2020-09-21,56.3,50.9,81.5,9.4,29.9,0.00
2020-09-22,54.7,50.5,86.2,14.6,29.5,0.00
2020-09-23,50.2,40.2,70.4,4.1,29.6,0.00
2020-09-24,49.8,39.7,69.3,7.2,29.4,0.00
2020-09-25,51.3,39.8,66.5,10.9,29.9,0.00
2020-09-26,51.8,38.1,61.0,12.7,30.1,0.00
2020-09-27,47.9,38.9,72.2,5.4,30.0,0.00
2020-09-28,55.6,51.5,86.0,10.6,29.8,0.00
2020-09-29,54.3,45.8,73.6,10.1,29.9,0.00
2020-09-30,53.3,50.5,91.8,9.3,29.4,0.00
2020-10-01,49.6,43.5,78.7,5.4,29.4,0.00
2020-10-02,53.8,41.8,66.0,7.2,29.5,0.00
2020-10-03,46.1,44.6,93.3,2.9,29.4,0.00
2020-10-04,58.9,53.6,81.5,6.4,29.1,0.00
2020-10-05,54.9,48.5,80.2,4.7,29.3,0.00
2020-10-06,53.9,50.6,88.5,5.6,29.3,0.00
2020-10-07,52.4,46.1,81.1,20.6,29.7,0.00
2020-10-08,49.7,43.7,79.8,9.2,29.8,0.00
2020-10-09,47.5,41.3,78.4,15.4,29.9,0.00
2020-10-10,52.9,45.5,76.8,15.2,30.1,0.00
2020-10-11,52.0,43.8,73.5,9.3,30.3,0.00
2020-10-12,51.7,45.7,81.5,14.9,29.9,0.00
2020-10-13,52.5,41.6,66.6,11.4,30.1,0.00
2020-10-14,53.9,43.7,67.8,5.8,30.4,0.00
2020-10-15,46.4,37.5,72.9,5.3,30.4,0.00
2020-10-16,50.5,38.8,65.3,5.8,30.4,0.00
2020-10-17,49.6,40.1,70.0,5.3,30.3,0.00
2020-10-18,47.1,42.0,81.9,5.1,30.1,0.00
2020-10-19,54.0,51.1,91.4,14.4,29.6,0.00
2020-10-20,54.8,48.2,79.4,8.9,29.3,0.00
2020-10-21,54.2,51.4,90.1,6.6,29.2,0.00
2020-10-22,49.5,44.0,80.5,10.1,29.5,0.00
2020-10-23,47.8,43.2,83.1,6.4,29.5,0.00
2020-10-25,48.2,44.0,84.1,17.3,28.9,0.00
2020-10-26,50.4,45.8,85.3,19.7,29.1,0.00
2020-10-28,47.7,43.0,82.8,13.8,29.1,0.00
2020-10-29,48.9,45.5,87.4,13.2,29.4,0.00
2020-10-30,50.5,40.8,69.6,16.6,29.8,0.00
2020-11-03,41.0,39.0,93.0,5.0,29.8,0.00
2020-11-04,48.5,43.5,81.8,12.8,30.4,0.00
2020-11-05,53.3,49.5,88.5,8.7,30.5,0.00
2020-11-06,50.4,45.5,84.5,7.0,30.3,0.00
2020-11-09,28.5,24.0,36.0,7.0,30.0,0.00
2020-11-10,46.6,42.6,72.9,13.7,30.0,0.00
2020-11-11,54.3,51.3,90.0,22.0,29.6,0.00
2020-11-12,45.1,41.1,77.9,12.0,29.6,0.00
2020-11-13,46.8,41.8,81.4,16.9,29.5,0.00
2020-11-14,50.4,45.2,82.0,14.6,29.4,0.00
2020-11-15,50.0,47.8,93.1,3.3,28.9,0.00
2020-11-16,48.7,41.3,75.2,16.3,29.6,0.00
2020-11-18,35.1,33.1,62.5,15.3,29.4,0.00
2020-11-19,43.0,33.3,60.8,12.7,30.3,0.00
2020-11-20,50.5,48.0,91.1,13.3,30.0,0.00
2020-11-21,48.5,41.2,76.1,22.8,29.9,0.00
2020-11-22,45.9,38.1,74.6,16.3,30.1,0.00
2020-11-23,45.8,41.2,83.9,17.7,29.9,0.00
2020-11-24,46.0,45.2,94.3,6.2,29.6,0.00
2020-11-25,45.3,43.2,91.2,9.7,29.8,0.00
2020-11-26,42.8,41.7,96.2,5.8,30.1,0.00
2020-11-27,45.8,41.8,84.8,6.6,30.0,0.00
2020-11-28,44.1,38.7,82.1,6.1,30.1,0.00
2020-11-29,41.0,37.7,87.9,7.4,30.2,0.00
2020-11-30,49.6,43.5,80.4,22.6,30.0,0.00
2020-12-01,40.3,36.7,81.8,6.3,28.3,0.00
2020-12-02,43.5,36.9,79.0,13.5,29.8,0.00
2020-12-03,35.0,33.1,93.5,6.1,29.1,0.00
2020-12-04,41.4,35.9,81.0,24.8,29.1,0.00
2020-12-05,41.0,36.0,81.0,8.0,29.4,0.00
2020-12-06,37.3,35.0,90.1,6.0,29.6,0.00
2020-12-07,36.2,33.2,88.4,3.5,29.5,0.00
2020-12-08,47.0,41.0,78.5,19.4,23.5,0.00
2020-12-09,42.6,37.7,84.4,6.5,29.5,0.00
2020-12-10,43.7,38.3,82.6,15.2,29.3,0.00
2020-12-11,46.0,40.7,80.4,5.9,29.0,0.00
2020-12-12,45.1,44.3,96.5,3.3,29.4,0.00
2020-12-13,44.6,37.9,79.2,18.8,29.1,0.00
2020-12-14,47.6,44.2,86.1,13.4,26.1,0.00
2020-12-15,46.5,40.5,79.2,9.0,29.4,0.00
2020-12-16,48.1,43.9,84.7,18.5,27.1,0.00
2020-12-17,46.3,42.8,85.5,14.1,29.6,0.00
2020-12-18,51.6,47.8,88.3,14.7,29.2,0.00
2020-12-20,45.6,38.2,76.0,16.3,29.5,0.00
2020-12-21,43.0,39.8,89.3,7.8,29.5,0.00
2020-12-22,41.7,38.3,88.6,4.0,29.8,0.00
2020-12-23,35.6,32.8,90.1,4.8,29.9,0.00
2021-01-07,31.0,30.0,96.5,5.0,30.0,0.00
2021-01-12,32.5,29.7,90.9,5.9,30.0,0.00
2021-01-13,35.9,31.4,85.4,7.1,30.0,0.00
2021-01-14,36.3,34.6,93.0,4.9,30.1,0.00
2021-01-15,39.0,36.3,89.0,11.5,30.3,0.00
2021-01-16,46.8,43.0,85.5,25.3,29.6,0.00
2021-01-17,45.2,39.4,81.2,15.4,30.1,0.00
2021-01-18,43.0,34.0,70.0,9.0,29.9,0.00
2021-01-19,35.0,33.0,93.0,6.0,29.4,0.00
2021-01-20,28.3,27.3,94.8,4.5,29.0,0.00
2021-01-21,41.0,34.7,77.7,21.0,28.8,0.00
2021-01-26,38.7,35.4,86.1,13.6,29.7,0.00
2021-01-27,40.2,37.7,91.4,3.4,29.8,0.00
2021-02-11,33.3,20.5,60.3,11.8,30.3,0.00
2021-02-13,32.0,16.0,51.0,21.5,30.2,0.00
2021-02-14,42.0,35.0,76.0,20.5,29.6,0.00
2021-02-15,46.0,41.0,81.0,19.5,29.7,0.00
2021-02-16,49.0,41.0,73.5,21.3,29.3,0.00
2021-02-17,44.8,36.5,73.7,19.1,29.3,0.00
2021-02-18,41.0,37.0,87.0,23.0,29.0,0.00
2021-02-21,47.9,39.2,71.9,17.7,29.5,0.00
2021-02-22,45.2,36.9,73.7,13.1,29.8,0.00
2021-02-23,48.9,44.2,83.2,25.9,29.4,0.00
2021-02-24,49.8,44.9,82.4,20.3,26.4,0.00
2021-02-25,45.9,40.7,82.1,14.7,30.1,0.00
2021-03-01,39.0,32.0,65.8,5.5,30.5,0.00
2021-03-02,42.0,34.3,74.0,8.7,30.4,0.00
2021-03-03,36.3,34.2,92.0,6.1,30.4,0.00
2021-03-04,43.2,31.6,64.7,6.7,30.4,0.00
2021-03-09,48.0,41.0,76.0,13.3,29.8,0.00
2021-03-10,43.0,37.1,80.7,14.0,29.2,0.00
2021-03-11,44.3,35.6,72.6,21.6,29.0,0.00
2021-03-13,41.0,36.7,85.0,6.2,29.1,0.00
2021-03-14,43.7,39.4,85.9,12.6,29.7,0.00
2021-03-15,46.4,40.4,79.6,4.8,30.1,0.00
2021-03-16,49.0,40.5,72.5,18.0,30.4,0.00
2021-03-17,47.0,41.3,79.5,12.5,30.5,0.00
2021-03-18,48.8,45.6,88.2,13.8,30.5,0.00
2021-03-19,45.5,43.0,90.5,4.0,30.5,0.00
2021-03-25,47.9,42.5,80.9,15.6,29.7,0.00
2021-03-26,42.0,35.0,76.0,15.0,29.4,0.00
2021-03-27,43.4,34.8,72.0,14.6,29.8,0.00
2021-03-31,48.0,48.0,100.0,3.7,30.0,0.00
2021-04-01,46.6,36.5,68.3,8.6,30.4,0.00
2021-04-02,47.8,37.4,68.2,5.4,30.5,0.00
2021-04-03,38.7,35.3,88.3,6.7,30.6,0.00
2021-04-04,44.4,38.4,80.0,10.0,30.3,0.00
2021-04-05,34.4,25.6,71.3,17.6,30.2,0.00
2021-04-06,36.3,24.3,62.0,16.3,30.2,0.00
2021-04-07,39.9,25.4,55.9,13.1,30.2,0.00
2021-04-08,45.7,41.9,85.0,22.4,29.7,0.00
2021-04-09,41.0,27.6,59.0,15.0,29.9,0.00
2021-04-11,39.5,25.8,59.5,6.9,30.2,0.00
2021-04-12,41.7,23.4,50.9,5.6,30.4,0.00
2021-04-13,44.1,37.0,75.9,3.7,30.4,0.00
2021-04-14,45.0,37.0,76.0,4.0,30.5,0.00
2021-04-15,48.9,38.0,66.4,5.9,30.5,0.00
2021-04-16,50.7,34.7,54.0,11.0,30.4,0.00
2021-04-17,52.7,32.6,46.8,15.0,30.3,0.00
2021-04-21,50.0,30.0,47.0,8.0,30.3,0.00
2021-04-22,46.7,36.8,68.5,7.8,30.3,0.00
2021-04-23,55.0,40.2,57.6,8.1,30.3,0.00
2021-04-24,59.4,39.9,49.5,8.9,30.4,0.00
2021-04-25,54.4,40.0,59.4,8.9,30.4,0.00
2021-04-26,44.0,38.4,70.7,11.2,30.1,0.00
2021-04-27,49.3,40.3,71.9,11.9,29.9,0.00
2021-04-28,47.6,34.2,60.0,8.7,30.0,0.00
2021-04-29,48.3,31.0,52.0,8.0,29.9,0.00
2021-04-30,47.3,31.8,55.2,7.1,30.1,0.00
2021-05-01,46.6,36.5,67.8,7.1,30.0,0.00
2021-05-02,47.3,33.6,58.9,9.1,30.1,0.00
2021-05-03,43.0,37.0,81.0,14.6,29.6,0.00
2021-05-04,45.9,34.9,65.4,11.9,29.6,0.00
2021-05-05,46.2,31.3,56.0,15.2,29.8,0.00
2021-05-06,48.3,35.8,61.0,21.1,29.7,0.00
2021-05-07,46.8,34.9,62.7,9.5,29.9,0.00
2021-05-08,46.4,36.0,67.3,13.4,29.3,0.00
2021-05-09,53.9,46.6,77.4,12.9,29.2,0.00
2021-05-10,53.6,46.8,80.2,9.6,29.2,0.00
2021-05-11,54.1,40.4,61.4,13.8,29.6,0.00
2021-05-12,50.9,44.3,78.9,6.3,29.7,0.00
2021-05-13,54.0,45.5,73.3,6.9,29.8,0.00
2021-05-14,50.7,43.9,76.9,7.6,29.8,0.00
2021-05-15,52.0,41.0,67.0,7.0,29.5,0.00
2021-05-16,55.3,44.2,65.9,12.4,29.4,0.00
2021-05-17,51.7,42.7,71.4,9.3,29.7,0.00
2021-05-18,52.2,43.1,71.6,10.9,29.8,0.00
2021-05-19,53.2,45.4,75.3,10.4,30.0,0.00
2021-05-20,52.8,42.5,68.6,14.8,29.6,0.00
2021-05-21,52.8,40.0,62.5,17.7,29.3,0.00
2021-05-24,47.3,43.0,83.5,18.9,29.4,0.00
2021-05-25,53.2,44.0,70.9,15.2,29.9,0.00
2021-05-26,55.3,45.9,70.2,10.5,30.0,0.00
2021-05-27,53.0,46.9,80.9,6.9,30.1,0.00
2021-05-28,56.4,47.9,73.0,8.7,30.2,0.00
2021-05-31,67.9,46.0,46.4,11.1,30.1,0.00
2021-06-01,59.8,51.4,73.6,8.5,30.0,0.00
2021-06-02,67.8,48.1,51.1,8.2,30.0,0.00
2021-06-03,60.9,50.0,67.4,9.6,30.0,0.00
2021-06-04,57.3,47.1,69.1,10.1,30.1,0.00
2021-06-05,58.8,49.4,71.4,11.3,30.1,0.00
2021-06-06,58.6,45.3,62.5,10.7,30.3,0.00
2021-06-07,59.9,46.3,61.5,6.6,30.1,0.00
2021-06-08,59.0,51.9,77.4,11.4,30.1,0.00
2021-06-09,60.0,56.7,90.1,12.7,29.9,0.00
2021-06-10,63.3,57.3,81.3,14.0,29.8,0.00
2021-06-11,54.3,50.1,86.5,14.8,29.9,0.00
2021-06-12,54.7,46.3,74.5,11.0,30.2,0.00
2021-06-13,59.9,55.9,87.5,8.6,30.1,0.00
2021-06-14,54.0,46.9,79.3,14.3,30.0,0.00
2021-06-15,56.5,46.6,70.1,14.1,30.0,0.00
2021-06-16,57.2,47.9,71.3,14.6,29.7,0.00
2021-06-17,58.4,47.5,67.9,11.5,29.9,0.00
2021-06-18,56.1,43.4,61.8,9.5,30.1,0.00
2021-06-19,57.8,49.6,74.0,9.9,29.9,0.00
2021-06-20,55.9,51.9,86.8,6.2,29.9,0.00
2021-06-21,57.5,41.0,54.3,10.1,30.1,0.00
2021-06-22,56.1,44.5,65.2,10.0,30.2,0.00
2021-06-23,57.0,54.9,93.5,7.3,30.2,0.00
2021-06-24,55.2,54.0,94.5,10.2,30.1,0.00
2021-06-25,57.9,41.4,53.9,13.7,30.1,0.00
2021-06-26,60.0,49.0,67.7,6.8,30.2,0.00
2021-06-27,57.7,49.7,74.7,7.8,30.1,0.00
2021-06-28,56.2,50.3,80.7,6.4,30.1,0.00
2021-06-29,58.9,53.2,81.3,7.2,30.1,0.00
2021-06-30,59.0,54.5,85.7,8.3,30.1,0.00
2021-07-01,60.3,54.1,81.7,8.1,30.1,0.00
2021-07-02,62.8,53.7,72.6,8.8,29.9,0.00
2021-07-03,63.8,54.3,70.8,8.5,29.8,0.00
2021-07-04,65.1,57.3,75.6,9.5,29.6,0.00
2021-07-05,59.9,58.3,95.3,4.0,29.5,0.00
2021-07-06,62.0,52.9,72.1,7.6,29.4,0.00
2021-07-07,56.4,49.5,69.8,13.6,29.7,0.00
2021-07-08,59.0,54.9,87.5,7.6,30.1,0.00
2021-07-09,62.1,54.9,78.1,5.6,30.1,0.00
2021-07-10,61.3,56.8,86.6,4.8,30.0,0.00
2021-07-11,63.0,56.1,79.7,17.1,29.9,0.00
2021-07-12,63.9,57.5,80.9,7.1,29.9,0.00
2021-07-13,57.7,56.6,96.7,7.0,30.0,0.00
2021-07-14,61.0,53.4,76.4,10.9,30.1,0.00
2021-07-15,60.9,53.4,75.9,9.1,30.3,0.00
2021-07-16,61.3,57.5,88.2,11.3,30.4,0.00
2021-07-17,61.4,56.6,84.9,9.2,30.4,0.00
2021-07-18,59.7,54.2,81.5,6.1,30.3,0.00
2021-07-19,61.6,54.3,77.1,8.1,30.2,0.00
2021-07-20,61.3,57.0,86.9,6.2,30.1,0.00
2021-07-21,65.5,58.4,78.6,7.3,30.2,0.00
2021-07-22,68.7,57.1,67.5,5.9,30.2,0.00
2021-07-23,71.5,63.1,74.4,7.1,30.0,0.00
2021-07-24,70.6,61.6,73.0,9.2,29.9,0.00
2021-07-25,66.7,60.3,79.7,7.7,29.8,0.00
2021-07-26,60.2,56.0,87.0,9.1,29.8,0.00
2021-07-27,61.6,56.1,83.2,6.4,29.7,0.00
2021-07-28,53.3,51.4,87.3,9.6,29.5,0.00
2021-07-29,58.8,53.8,82.3,15.2,29.6,0.00
2021-07-30,60.3,55.3,84.8,8.8,29.7,0.00
2021-07-31,61.3,51.4,70.3,11.1,29.7,0.00
2021-08-01,62.0,46.8,57.8,11.0,29.9,0.00
2021-08-02,58.1,45.8,63.2,7.1,29.9,0.00
2021-08-03,60.1,53.4,77.9,6.1,29.9,0.00
2021-08-04,65.6,53.5,66.1,11.3,29.8,0.00
2021-08-05,63.6,53.8,71.4,10.1,29.5,0.00
2021-08-06,64.3,58.3,81.3,4.7,27.3,0.00
2021-08-07,62.5,57.5,84.9,6.8,29.2,0.00
2021-08-09,62.4,56.8,83.1,7.3,26.7,0.00
2021-08-10,61.6,54.1,76.8,9.4,29.9,0.00
2021-08-11,59.4,56.7,91.8,10.8,29.8,0.00
2021-08-12,60.8,50.4,69.4,17.0,29.8,0.00
2021-08-13,57.9,54.1,87.2,19.5,27.5,0.00
2021-08-14,60.7,54.6,80.9,11.5,29.9,0.00
2021-08-15,57.3,53.5,85.8,13.8,29.8,0.00
2021-08-16,57.3,53.0,84.2,10.2,30.0,0.00
2021-08-17,58.6,54.5,86.5,14.3,30.0,0.00
2021-08-18,58.0,54.0,85.7,14.6,29.9,0.00
2021-08-19,57.9,52.2,80.5,5.7,29.8,0.00
2021-08-20,62.1,53.8,73.8,9.4,29.9,0.00
2021-08-21,60.8,59.2,95.0,4.5,29.9,0.00
2021-08-22,62.6,58.5,87.0,5.0,30.1,0.00
2021-08-23,61.5,59.2,92.5,6.9,30.4,0.00
2021-08-24,64.3,59.7,85.4,5.8,30.5,0.00
2021-08-25,59.3,56.8,92.1,4.3,30.4,0.00
2021-08-26,65.8,59.9,81.6,6.7,30.2,0.00
2021-08-27,58.1,54.6,88.0,5.6,30.3,0.00
2021-08-28,57.8,55.7,93.0,6.5,30.4,0.00
2021-08-29,60.0,56.7,89.8,6.7,30.4,0.00
2021-08-30,61.3,51.2,69.7,6.3,30.4,0.00
2021-08-31,59.3,49.9,71.6,5.8,30.6,0.00
2021-09-01,62.3,52.6,70.3,5.1,30.6,0.00
2021-09-02,59.7,53.8,81.3,6.6,30.5,0.00
2021-09-03,58.6,53.4,82.1,5.5,30.3,0.00
2021-09-04,57.3,47.3,69.8,7.8,30.1,0.00
2021-09-05,61.0,52.0,72.4,7.0,30.1,0.00
2021-09-06,61.0,59.7,96.1,6.1,30.1,0.00
2021-09-07,64.3,62.0,91.6,4.4,30.1,0.00
2021-09-08,68.1,61.7,79.9,6.4,29.9,0.00
2021-09-09,63.3,61.8,94.0,2.5,29.7,0.00
2021-09-10,61.4,60.8,98.0,2.0,29.7,0.00
2021-09-11,58.0,54.5,88.0,15.1,29.9,0.00
2021-09-12,59.8,50.7,72.5,6.1,30.1,0.00
2021-09-13,59.4,47.1,64.4,11.8,30.0,0.00
2021-09-14,60.5,55.1,83.1,6.7,29.9,0.00
2021-09-15,58.5,55.8,92.0,3.9,29.9,0.00
2021-09-16,59.5,53.1,79.5,7.7,29.9,0.00
2021-09-17,60.3,57.9,92.7,8.3,29.7,0.00
2021-09-18,59.7,54.4,83.3,5.2,29.9,0.00
2021-09-19,53.8,48.5,74.1,13.1,29.9,0.00
2021-09-20,58.1,54.9,90.3,11.6,30.2,0.00
2021-09-21,58.3,53.2,82.0,11.9,30.3,0.00
2021-09-22,58.9,57.0,94.5,20.7,30.1,0.00
2021-09-23,57.0,54.2,89.0,14.6,29.9,0.00
2021-09-24,58.9,56.0,91.4,10.8,29.7,0.00
2021-09-25,61.1,59.3,94.5,9.8,29.8,0.00
2021-09-26,63.1,57.3,82.1,16.9,29.6,0.00
2021-09-27,52.8,47.0,81.8,12.6,29.5,0.00
2021-09-28,52.7,45.0,66.2,13.2,29.7,0.00
2021-09-29,52.0,44.9,77.2,11.8,30.0,0.00
2021-09-30,55.1,52.4,89.6,13.2,29.6,0.00
2021-10-01,52.1,45.1,77.1,17.3,29.4,0.00
2021-10-02,49.1,45.5,86.9,8.6,29.1,0.00
2021-10-03,51.6,46.6,84.1,14.5,29.0,0.00
2021-10-04,52.0,46.8,83.8,9.8,29.5,0.00
2021-10-05,53.4,45.3,73.7,11.6,29.6,0.00
2021-10-06,51.2,43.7,75.6,9.4,30.0,0.00
2021-10-07,61.5,59.4,93.5,9.9,29.9,0.00
2021-10-08,61.0,58.5,92.5,9.8,30.2,0.00
2021-10-09,57.3,55.4,94.0,10.7,30.3,0.00
2021-10-10,54.6,47.8,78.5,17.1,30.4,0.00
2021-10-11,55.4,50.0,81.7,11.4,30.4,0.00
2021-10-12,55.9,54.0,91.2,9.5,30.3,0.00
2021-10-13,54.5,51.8,90.2,10.2,30.2,0.00
2021-10-14,56.0,54.0,92.2,21.9,29.9,0.00
2021-10-15,47.8,36.2,63.9,4.2,30.2,0.00
2021-10-16,48.0,39.0,71.0,6.8,30.0,0.00
2021-10-17,51.4,50.6,97.4,2.6,29.8,0.00
2021-10-18,57.2,54.3,89.0,10.9,29.7,0.00
2021-10-19,59.4,56.2,90.4,12.5,29.4,0.00
2021-10-20,53.8,42.7,66.5,16.9,29.3,0.00
2021-10-21,48.0,38.5,69.5,18.3,29.8,0.00
2021-10-22,50.2,40.6,69.9,8.0,30.0,0.00
2021-10-23,51.6,48.9,91.8,12.2,29.9,0.00
2021-10-24,55.0,52.0,88.0,10.0,29.6,0.00
2021-10-25,50.4,44.4,79.1,17.5,29.6,0.00
2021-10-26,56.8,54.2,91.9,18.0,29.5,0.00
2021-10-27,58.7,54.4,85.2,10.3,29.6,0.00
2021-10-28,54.2,49.7,85.8,6.9,29.4,0.00
2021-10-30,48.7,45.7,89.2,7.0,29.1,0.00
2021-10-31,48.7,43.7,82.0,12.3,28.8,0.00
2021-11-01,48.8,41.8,76.3,17.4,29.1,0.00
2021-11-05,52.0,49.0,91.0,6.0,30.2,0.00
2021-11-06,47.0,42.2,74.7,23.3,29.8,0.00
2021-11-07,50.0,39.3,67.0,29.6,30.0,0.00
2021-11-08,50.5,47.8,90.8,10.2,29.9,0.00
2021-11-09,53.1,46.7,80.6,14.1,29.9,0.00
2021-11-10,46.4,44.3,90.8,6.8,30.1,0.00
2021-11-11,50.7,45.7,83.0,9.3,30.0,0.00
2021-11-12,52.6,50.9,94.9,14.4,29.3,0.00
2021-11-13,51.6,47.4,87.4,4.4,30.0,0.00
2021-11-14,52.0,48.7,90.0,10.0,30.2,0.00
2021-11-15,50.0,46.2,87.1,4.3,30.3,0.00
2021-11-16,50.6,47.3,89.6,19.0,29.8,0.00
